"age" "sex" "edu" "dm" "smoke_COPD" "bp_lowering" "lipid_lowering" "antithromb" "risk"
30 "Female" "Secondary" "1" "0" "0" "0" "1" 0.640091827885874
31 "Female" "Secondary" "1" "0" "0" "0" "1" 0.698168213143622
32 "Female" "Secondary" "1" "0" "0" "0" "1" 0.761485070755571
33 "Female" "Secondary" "1" "0" "0" "0" "1" 0.830509870551614
34 "Female" "Secondary" "1" "0" "0" "0" "1" 0.905750770958195
35 "Female" "Secondary" "1" "0" "0" "0" "1" 0.987759970066704
36 "Female" "Secondary" "1" "0" "0" "0" "1" 1.07711582985764
37 "Female" "Secondary" "1" "0" "0" "0" "1" 1.17434688506183
38 "Female" "Secondary" "1" "0" "0" "0" "1" 1.27996880771165
39 "Female" "Secondary" "1" "0" "0" "0" "1" 1.39449604350788
40 "Female" "Secondary" "1" "0" "0" "0" "1" 1.51843414029285
41 "Female" "Secondary" "1" "0" "0" "0" "1" 1.65227075483578
42 "Female" "Secondary" "1" "0" "0" "0" "1" 1.79646528011769
43 "Female" "Secondary" "1" "0" "0" "0" "1" 1.95143706369343
44 "Female" "Secondary" "1" "0" "0" "0" "1" 2.11755222375691
45 "Female" "Secondary" "1" "0" "0" "0" "1" 2.29510911355439
46 "Female" "Secondary" "1" "0" "0" "0" "1" 2.48432253675893
47 "Female" "Secondary" "1" "0" "0" "0" "1" 2.68530687590266
48 "Female" "Secondary" "1" "0" "0" "0" "1" 2.8980583620325
49 "Female" "Secondary" "1" "0" "0" "0" "1" 3.12243678491585
50 "Female" "Secondary" "1" "0" "0" "0" "1" 3.3581470172841
51 "Female" "Secondary" "1" "0" "0" "0" "1" 3.60472080106264
52 "Female" "Secondary" "1" "0" "0" "0" "1" 3.86163606996072
53 "Female" "Secondary" "1" "0" "0" "0" "1" 4.12878525224021
54 "Female" "Secondary" "1" "0" "0" "0" "1" 4.40618866880593
55 "Female" "Secondary" "1" "0" "0" "0" "1" 4.6938803448923
56 "Female" "Secondary" "1" "0" "0" "0" "1" 4.99191304928411
57 "Female" "Secondary" "1" "0" "0" "0" "1" 5.30036330404874
58 "Female" "Secondary" "1" "0" "0" "0" "1" 5.61933631360871
59 "Female" "Secondary" "1" "0" "0" "0" "1" 5.94897076651986
60 "Female" "Secondary" "1" "0" "0" "0" "1" 6.28944346794526
61 "Female" "Secondary" "1" "0" "0" "0" "1" 6.64097376524843
62 "Female" "Secondary" "1" "0" "0" "0" "1" 7.00382773310844
63 "Female" "Secondary" "1" "0" "0" "0" "1" 7.3783220878325
64 "Female" "Secondary" "1" "0" "0" "0" "1" 7.76482780287541
65 "Female" "Secondary" "1" "0" "0" "0" "1" 8.16377339876107
66 "Female" "Secondary" "1" "0" "0" "0" "1" 8.57564788044898
67 "Female" "Secondary" "1" "0" "0" "0" "1" 9.00100329353824
68 "Female" "Secondary" "1" "0" "0" "0" "1" 9.44045686740895
69 "Female" "Secondary" "1" "0" "0" "0" "1" 9.89469270836255
70 "Female" "Secondary" "1" "0" "0" "0" "1" 10.3644629989499
71 "Female" "Secondary" "1" "0" "0" "0" "1" 10.8505886509296
72 "Female" "Secondary" "1" "0" "0" "0" "1" 11.3537865055792
73 "Female" "Secondary" "1" "0" "0" "0" "1" 11.8740899791471
74 "Female" "Secondary" "1" "0" "0" "0" "1" 12.4112548088699
75 "Female" "Secondary" "1" "0" "0" "0" "1" 12.9649017228107
76 "Female" "Secondary" "1" "0" "0" "0" "1" 13.5344996440041
77 "Female" "Secondary" "1" "0" "0" "0" "1" 14.1193480080449
78 "Female" "Secondary" "1" "0" "0" "0" "1" 14.718558369222
79 "Female" "Secondary" "1" "0" "0" "0" "1" 15.3310355380883
80 "Female" "Secondary" "1" "0" "0" "0" "1" 15.9554585731831
81 "Female" "Secondary" "1" "0" "0" "0" "1" 16.5902620419943
82 "Female" "Secondary" "1" "0" "0" "0" "1" 17.2336180711079
83 "Female" "Secondary" "1" "0" "0" "0" "1" 17.8834198220228
84 "Female" "Secondary" "1" "0" "0" "0" "1" 18.5372671554267
85 "Female" "Secondary" "1" "0" "0" "0" "1" 19.1924553795459
30 "Male" "Secondary" "1" "0" "0" "0" "1" 1.17110577203848
31 "Male" "Secondary" "1" "0" "0" "0" "1" 1.27697293580032
32 "Male" "Secondary" "1" "0" "0" "0" "1" 1.39231998186724
33 "Male" "Secondary" "1" "0" "0" "0" "1" 1.51797886165638
34 "Male" "Secondary" "1" "0" "0" "0" "1" 1.65485136288535
35 "Male" "Secondary" "1" "0" "0" "0" "1" 1.80391437065471
36 "Male" "Secondary" "1" "0" "0" "0" "1" 1.96618638965868
37 "Male" "Secondary" "1" "0" "0" "0" "1" 2.14258855514598
38 "Male" "Secondary" "1" "0" "0" "0" "1" 2.33401125223962
39 "Male" "Secondary" "1" "0" "0" "0" "1" 2.54133443747237
40 "Male" "Secondary" "1" "0" "0" "0" "1" 2.76541281823363
41 "Male" "Secondary" "1" "0" "0" "0" "1" 3.00705867149151
42 "Male" "Secondary" "1" "0" "0" "0" "1" 3.26702224375418
43 "Male" "Secondary" "1" "0" "0" "0" "1" 3.54596973660251
44 "Male" "Secondary" "1" "0" "0" "0" "1" 3.84445895857115
45 "Male" "Secondary" "1" "0" "0" "0" "1" 4.16291281450125
46 "Male" "Secondary" "1" "0" "0" "0" "1" 4.50159090673439
47 "Male" "Secondary" "1" "0" "0" "0" "1" 4.86055963667239
48 "Male" "Secondary" "1" "0" "0" "0" "1" 5.2396613172017
49 "Male" "Secondary" "1" "0" "0" "0" "1" 5.63848293202454
50 "Male" "Secondary" "1" "0" "0" "0" "1" 6.05632530166899
51 "Male" "Secondary" "1" "0" "0" "0" "1" 6.49217353149265
52 "Male" "Secondary" "1" "0" "0" "0" "1" 6.94491183910285
53 "Male" "Secondary" "1" "0" "0" "0" "1" 7.41415174084967
54 "Male" "Secondary" "1" "0" "0" "0" "1" 7.89971732971357
55 "Male" "Secondary" "1" "0" "0" "0" "1" 8.40144060110684
56 "Male" "Secondary" "1" "0" "0" "0" "1" 8.91916858994639
57 "Male" "Secondary" "1" "0" "0" "0" "1" 9.45277011047419
58 "Male" "Secondary" "1" "0" "0" "0" "1" 10.002141973461
59 "Male" "Secondary" "1" "0" "0" "0" "1" 10.5672145633381
60 "Male" "Secondary" "1" "0" "0" "0" "1" 11.1479566657666
61 "Male" "Secondary" "1" "0" "0" "0" "1" 11.7443794437108
62 "Male" "Secondary" "1" "0" "0" "0" "1" 12.3565394668274
63 "Male" "Secondary" "1" "0" "0" "0" "1" 12.9845407046202
64 "Male" "Secondary" "1" "0" "0" "0" "1" 13.6285353981305
65 "Male" "Secondary" "1" "0" "0" "0" "1" 14.2887237278674
66 "Male" "Secondary" "1" "0" "0" "0" "1" 14.965352197283
67 "Male" "Secondary" "1" "0" "0" "0" "1" 15.6587106515901
68 "Male" "Secondary" "1" "0" "0" "0" "1" 16.3691278514933
69 "Male" "Secondary" "1" "0" "0" "0" "1" 17.0969655210597
70 "Male" "Secondary" "1" "0" "0" "0" "1" 17.8426107892949
71 "Male" "Secondary" "1" "0" "0" "0" "1" 18.6064669471148
72 "Male" "Secondary" "1" "0" "0" "0" "1" 19.3886608240092
73 "Male" "Secondary" "1" "0" "0" "0" "1" 20.1881025152026
74 "Male" "Secondary" "1" "0" "0" "0" "1" 21.003168170646
75 "Male" "Secondary" "1" "0" "0" "0" "1" 21.8319396802235
76 "Male" "Secondary" "1" "0" "0" "0" "1" 22.6721839830555
77 "Male" "Secondary" "1" "0" "0" "0" "1" 23.5213340828634
78 "Male" "Secondary" "1" "0" "0" "0" "1" 24.3764726197204
79 "Male" "Secondary" "1" "0" "0" "0" "1" 25.2343189892861
80 "Male" "Secondary" "1" "0" "0" "0" "1" 26.0912211420262
81 "Male" "Secondary" "1" "0" "0" "0" "1" 26.9431533294359
82 "Male" "Secondary" "1" "0" "0" "0" "1" 27.7857211818924
83 "Male" "Secondary" "1" "0" "0" "0" "1" 28.614175590608
84 "Male" "Secondary" "1" "0" "0" "0" "1" 29.4234369083474
85 "Male" "Secondary" "1" "0" "0" "0" "1" 30.2081309613015
30 "Female" "Basic" "1" "0" "0" "0" "1" 0.758748875753996
31 "Female" "Basic" "1" "0" "0" "0" "1" 0.827510163347356
32 "Female" "Basic" "1" "0" "0" "0" "1" 0.902461052581402
33 "Female" "Basic" "1" "0" "0" "0" "1" 0.984150892358102
34 "Female" "Basic" "1" "0" "0" "0" "1" 1.07317632706758
35 "Female" "Basic" "1" "0" "0" "0" "1" 1.17018509342181
36 "Female" "Basic" "1" "0" "0" "0" "1" 1.27585466304018
37 "Female" "Basic" "1" "0" "0" "0" "1" 1.39080211882391
38 "Female" "Basic" "1" "0" "0" "0" "1" 1.51562776309906
39 "Female" "Basic" "1" "0" "0" "0" "1" 1.65092869652492
40 "Female" "Basic" "1" "0" "0" "0" "1" 1.79728952856914
41 "Female" "Basic" "1" "0" "0" "0" "1" 1.95527152093928
42 "Female" "Basic" "1" "0" "0" "0" "1" 2.12540010229264
43 "Female" "Basic" "1" "0" "0" "0" "1" 2.30815072797799
44 "Female" "Basic" "1" "0" "0" "0" "1" 2.50393310316233
45 "Female" "Basic" "1" "0" "0" "0" "1" 2.71307384173198
46 "Female" "Basic" "1" "0" "0" "0" "1" 2.93579769667637
47 "Female" "Basic" "1" "0" "0" "0" "1" 3.17220756958045
48 "Female" "Basic" "1" "0" "0" "0" "1" 3.42226358606518
49 "Female" "Basic" "1" "0" "0" "0" "1" 3.68576160853056
50 "Female" "Basic" "1" "0" "0" "0" "1" 3.96231164465257
51 "Female" "Basic" "1" "0" "0" "0" "1" 4.25131669633594
52 "Female" "Basic" "1" "0" "0" "0" "1" 4.55211339787103
53 "Female" "Basic" "1" "0" "0" "0" "1" 4.86452197061552
54 "Female" "Basic" "1" "0" "0" "0" "1" 5.18850777506527
55 "Female" "Basic" "1" "0" "0" "0" "1" 5.52404631466268
56 "Female" "Basic" "1" "0" "0" "0" "1" 5.87112845289567
57 "Female" "Basic" "1" "0" "0" "0" "1" 6.22976548814794
58 "Female" "Basic" "1" "0" "0" "0" "1" 6.59999401401991
59 "Female" "Basic" "1" "0" "0" "0" "1" 6.98188049747495
60 "Female" "Basic" "1" "0" "0" "0" "1" 7.37552551186904
61 "Female" "Basic" "1" "0" "0" "0" "1" 7.78106756639399
62 "Female" "Basic" "1" "0" "0" "0" "1" 8.19868647741976
63 "Female" "Basic" "1" "0" "0" "0" "1" 8.62860623042496
64 "Female" "Basic" "1" "0" "0" "0" "1" 9.07109728344829
65 "Female" "Basic" "1" "0" "0" "0" "1" 9.52647826413923
66 "Female" "Basic" "1" "0" "0" "0" "1" 9.99511701243654
67 "Female" "Basic" "1" "0" "0" "0" "1" 10.4774309196455
68 "Female" "Basic" "1" "0" "0" "0" "1" 10.9738865122656
69 "Female" "Basic" "1" "0" "0" "0" "1" 11.484998225487
70 "Female" "Basic" "1" "0" "0" "0" "1" 12.0113263070621
71 "Female" "Basic" "1" "0" "0" "0" "1" 12.5534737876296
72 "Female" "Basic" "1" "0" "0" "0" "1" 13.1118843724762
73 "Female" "Basic" "1" "0" "0" "0" "1" 13.6861777322345
74 "Female" "Basic" "1" "0" "0" "0" "1" 14.275617940603
75 "Female" "Basic" "1" "0" "0" "0" "1" 14.8792772529768
76 "Female" "Basic" "1" "0" "0" "0" "1" 15.4960171509983
77 "Female" "Basic" "1" "0" "0" "0" "1" 16.1244693113471
78 "Female" "Basic" "1" "0" "0" "0" "1" 16.7630169331539
79 "Female" "Basic" "1" "0" "0" "0" "1" 17.4097769656792
80 "Female" "Basic" "1" "0" "0" "0" "1" 18.0625838965698
81 "Female" "Basic" "1" "0" "0" "0" "1" 18.7189758889796
82 "Female" "Basic" "1" "0" "0" "0" "1" 19.3761841895132
83 "Female" "Basic" "1" "0" "0" "0" "1" 20.0311268628894
84 "Female" "Basic" "1" "0" "0" "0" "1" 20.680408035718
85 "Female" "Basic" "1" "0" "0" "0" "1" 21.3203239405067
30 "Male" "Basic" "1" "0" "0" "0" "1" 1.38718400211409
31 "Male" "Basic" "1" "0" "0" "0" "1" 1.51233949929144
32 "Male" "Basic" "1" "0" "0" "0" "1" 1.6486565995248
33 "Male" "Basic" "1" "0" "0" "0" "1" 1.79710638977316
34 "Male" "Basic" "1" "0" "0" "0" "1" 1.95873988782892
35 "Male" "Basic" "1" "0" "0" "0" "1" 2.13469375860885
36 "Male" "Basic" "1" "0" "0" "0" "1" 2.32615018149972
37 "Male" "Basic" "1" "0" "0" "0" "1" 2.53417214744017
38 "Male" "Basic" "1" "0" "0" "0" "1" 2.7597817746809
39 "Male" "Basic" "1" "0" "0" "0" "1" 3.00398378667671
40 "Male" "Basic" "1" "0" "0" "0" "1" 3.26774744449807
41 "Male" "Basic" "1" "0" "0" "0" "1" 3.55198570234559
42 "Male" "Basic" "1" "0" "0" "0" "1" 3.85753154160419
43 "Male" "Basic" "1" "0" "0" "0" "1" 4.1851115181227
44 "Male" "Basic" "1" "0" "0" "0" "1" 4.53531665334049
45 "Male" "Basic" "1" "0" "0" "0" "1" 4.90857091192378
46 "Male" "Basic" "1" "0" "0" "0" "1" 5.30509763503957
47 "Male" "Basic" "1" "0" "0" "0" "1" 5.72488443634551
48 "Male" "Basic" "1" "0" "0" "0" "1" 6.1676472128745
49 "Male" "Basic" "1" "0" "0" "0" "1" 6.63279406950011
50 "Male" "Basic" "1" "0" "0" "0" "1" 7.11939009651123
51 "Male" "Basic" "1" "0" "0" "0" "1" 7.62612406684615
52 "Male" "Basic" "1" "0" "0" "0" "1" 8.1515607712112
53 "Male" "Basic" "1" "0" "0" "0" "1" 8.695106646203
54 "Male" "Basic" "1" "0" "0" "0" "1" 9.25640478801323
55 "Male" "Basic" "1" "0" "0" "0" "1" 9.83509437975284
56 "Male" "Basic" "1" "0" "0" "0" "1" 10.4308176755392
57 "Male" "Basic" "1" "0" "0" "0" "1" 11.0432263249358
58 "Male" "Basic" "1" "0" "0" "0" "1" 11.6719868793664
59 "Male" "Basic" "1" "0" "0" "0" "1" 12.3167853337656
60 "Male" "Basic" "1" "0" "0" "0" "1" 12.9773305690261
61 "Male" "Basic" "1" "0" "0" "0" "1" 13.6533565733843
62 "Male" "Basic" "1" "0" "0" "0" "1" 14.3446233334717
63 "Male" "Basic" "1" "0" "0" "0" "1" 15.0509162982794
64 "Male" "Basic" "1" "0" "0" "0" "1" 15.7720443317981
65 "Male" "Basic" "1" "0" "0" "0" "1" 16.5078360829268
66 "Male" "Basic" "1" "0" "0" "0" "1" 17.2581347148973
67 "Male" "Basic" "1" "0" "0" "0" "1" 18.0227909517251
68 "Male" "Basic" "1" "0" "0" "0" "1" 18.8016544170996
69 "Male" "Basic" "1" "0" "0" "0" "1" 19.5945632629907
70 "Male" "Basic" "1" "0" "0" "0" "1" 20.4013321126677
71 "Male" "Basic" "1" "0" "0" "0" "1" 21.2217383776883
72 "Male" "Basic" "1" "0" "0" "0" "1" 22.0551915254671
73 "Male" "Basic" "1" "0" "0" "0" "1" 22.8996860615335
74 "Male" "Basic" "1" "0" "0" "0" "1" 23.7525839813865
75 "Male" "Basic" "1" "0" "0" "0" "1" 24.6108935601896
76 "Male" "Basic" "1" "0" "0" "0" "1" 25.4712572654022
77 "Male" "Basic" "1" "0" "0" "0" "1" 26.3299445875128
78 "Male" "Basic" "1" "0" "0" "0" "1" 27.1828510807836
79 "Male" "Basic" "1" "0" "0" "0" "1" 28.025505018881
80 "Male" "Basic" "1" "0" "0" "0" "1" 28.8530831506471
81 "Male" "Basic" "1" "0" "0" "0" "1" 29.6604370726291
82 "Male" "Basic" "1" "0" "0" "0" "1" 30.4421316979594
83 "Male" "Basic" "1" "0" "0" "0" "1" 31.1924971739539
84 "Male" "Basic" "1" "0" "0" "0" "1" 31.9056953600117
85 "Male" "Basic" "1" "0" "0" "0" "1" 32.575801599816
30 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.412684993545138
31 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.454385987434031
32 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.500284682743337
33 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.550800274320847
34 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.60639311941457
35 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.667568633057709
36 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.734864809604421
37 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.808793268673452
38 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.889866474840565
39 "Female" "Postgraduate" "0" "1" "0" "0" "1" 0.978606265265051
40 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.07553726002025
41 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.18117882591093
42 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.29603548307258
43 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.42058566850456
44 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.55526880522794
45 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.70047067090998
46 "Female" "Postgraduate" "0" "1" "0" "0" "1" 1.85650711615305
47 "Female" "Postgraduate" "0" "1" "0" "0" "1" 2.02360625033155
48 "Female" "Postgraduate" "0" "1" "0" "0" "1" 2.20188929138455
49 "Female" "Postgraduate" "0" "1" "0" "0" "1" 2.39135036410402
50 "Female" "Postgraduate" "0" "1" "0" "0" "1" 2.59183562710549
51 "Female" "Postgraduate" "0" "1" "0" "0" "1" 2.80302220881314
52 "Female" "Postgraduate" "0" "1" "0" "0" "1" 3.02452006904687
53 "Female" "Postgraduate" "0" "1" "0" "0" "1" 3.25629388850671
54 "Female" "Postgraduate" "0" "1" "0" "0" "1" 3.49841663826692
55 "Female" "Postgraduate" "0" "1" "0" "0" "1" 3.75096922833592
56 "Female" "Postgraduate" "0" "1" "0" "0" "1" 4.01404546979392
57 "Female" "Postgraduate" "0" "1" "0" "0" "1" 4.28775706956263
58 "Female" "Postgraduate" "0" "1" "0" "0" "1" 4.5722385872462
59 "Female" "Postgraduate" "0" "1" "0" "0" "1" 4.86765228576164
60 "Female" "Postgraduate" "0" "1" "0" "0" "1" 5.17419281004224
61 "Female" "Postgraduate" "0" "1" "0" "0" "1" 5.49209163059599
62 "Female" "Postgraduate" "0" "1" "0" "0" "1" 5.8216211907835
63 "Female" "Postgraduate" "0" "1" "0" "0" "1" 6.16309869801072
64 "Female" "Postgraduate" "0" "1" "0" "0" "1" 6.51688949929977
65 "Female" "Postgraduate" "0" "1" "0" "0" "1" 6.88340998063459
66 "Female" "Postgraduate" "0" "1" "0" "0" "1" 7.26312992684712
67 "Female" "Postgraduate" "0" "1" "0" "0" "1" 7.6565742744479
68 "Female" "Postgraduate" "0" "1" "0" "0" "1" 8.0643241836171
69 "Female" "Postgraduate" "0" "1" "0" "0" "1" 8.48701734755408
70 "Female" "Postgraduate" "0" "1" "0" "0" "1" 8.92534744764579
71 "Female" "Postgraduate" "0" "1" "0" "0" "1" 9.38006265171057
72 "Female" "Postgraduate" "0" "1" "0" "0" "1" 9.85179053778247
73 "Female" "Postgraduate" "0" "1" "0" "0" "1" 10.3404509345659
74 "Female" "Postgraduate" "0" "1" "0" "0" "1" 10.8456457695383
75 "Female" "Postgraduate" "0" "1" "0" "0" "1" 11.3667931796111
76 "Female" "Postgraduate" "0" "1" "0" "0" "1" 11.9031033589997
77 "Female" "Postgraduate" "0" "1" "0" "0" "1" 12.4535532453989
78 "Female" "Postgraduate" "0" "1" "0" "0" "1" 13.0168604358111
79 "Female" "Postgraduate" "0" "1" "0" "0" "1" 13.5914568716849
80 "Female" "Postgraduate" "0" "1" "0" "0" "1" 14.1754630078371
81 "Female" "Postgraduate" "0" "1" "0" "0" "1" 14.7666633809486
82 "Female" "Postgraduate" "0" "1" "0" "0" "1" 15.3624847192278
83 "Female" "Postgraduate" "0" "1" "0" "0" "1" 15.959977980232
84 "Female" "Postgraduate" "0" "1" "0" "0" "1" 16.5558059600922
85 "Female" "Postgraduate" "0" "1" "0" "0" "1" 17.1462383707617
30 "Male" "Postgraduate" "0" "1" "0" "0" "1" 0.755878752720673
31 "Male" "Postgraduate" "0" "1" "0" "0" "1" 0.832068910229548
32 "Male" "Postgraduate" "0" "1" "0" "0" "1" 0.915888764395353
33 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.00809191456555
34 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.10950421165789
35 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.22103022608645
36 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.34362972861088
37 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.47820946223748
38 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.62567215989532
39 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.78693129049195
40 "Male" "Postgraduate" "0" "1" "0" "0" "1" 1.96289817049062
41 "Male" "Postgraduate" "0" "1" "0" "0" "1" 2.15446641965621
42 "Male" "Postgraduate" "0" "1" "0" "0" "1" 2.36249359308838
43 "Male" "Postgraduate" "0" "1" "0" "0" "1" 2.58777987803739
44 "Male" "Postgraduate" "0" "1" "0" "0" "1" 2.83104381909537
45 "Male" "Postgraduate" "0" "1" "0" "0" "1" 3.09289513031244
46 "Male" "Postgraduate" "0" "1" "0" "0" "1" 3.37380476785615
47 "Male" "Postgraduate" "0" "1" "0" "0" "1" 3.6740725710943
48 "Male" "Postgraduate" "0" "1" "0" "0" "1" 3.99379293109437
49 "Male" "Postgraduate" "0" "1" "0" "0" "1" 4.33281910951071
50 "Male" "Postgraduate" "0" "1" "0" "0" "1" 4.69072700192281
51 "Male" "Postgraduate" "0" "1" "0" "0" "1" 5.0667793103866
52 "Male" "Postgraduate" "0" "1" "0" "0" "1" 5.46010981013957
53 "Male" "Postgraduate" "0" "1" "0" "0" "1" 5.87047500638123
54 "Male" "Postgraduate" "0" "1" "0" "0" "1" 6.29780853882519
55 "Male" "Postgraduate" "0" "1" "0" "0" "1" 6.74203967672215
56 "Male" "Postgraduate" "0" "1" "0" "0" "1" 7.20310012352419
57 "Male" "Postgraduate" "0" "1" "0" "0" "1" 7.68093050451849
58 "Male" "Postgraduate" "0" "1" "0" "0" "1" 8.17548636618421
59 "Male" "Postgraduate" "0" "1" "0" "0" "1" 8.68674351939986
60 "Male" "Postgraduate" "0" "1" "0" "0" "1" 9.21470256278763
61 "Male" "Postgraduate" "0" "1" "0" "0" "1" 9.7593924269154
62 "Male" "Postgraduate" "0" "1" "0" "0" "1" 10.3208727843603
63 "Male" "Postgraduate" "0" "1" "0" "0" "1" 10.899235174479
64 "Male" "Postgraduate" "0" "1" "0" "0" "1" 11.4946026950153
65 "Male" "Postgraduate" "0" "1" "0" "0" "1" 12.1071281154992
66 "Male" "Postgraduate" "0" "1" "0" "0" "1" 12.7369902701318
67 "Male" "Postgraduate" "0" "1" "0" "0" "1" 13.3843885911846
68 "Male" "Postgraduate" "0" "1" "0" "0" "1" 14.0495356489242
69 "Male" "Postgraduate" "0" "1" "0" "0" "1" 14.7326475722072
70 "Male" "Postgraduate" "0" "1" "0" "0" "1" 15.4339322371374
71 "Male" "Postgraduate" "0" "1" "0" "0" "1" 16.1535751321086
72 "Male" "Postgraduate" "0" "1" "0" "0" "1" 16.8914384459522
73 "Male" "Postgraduate" "0" "1" "0" "0" "1" 17.6460960879924
74 "Male" "Postgraduate" "0" "1" "0" "0" "1" 18.415498968776
75 "Male" "Postgraduate" "0" "1" "0" "0" "1" 19.1972058843446
76 "Male" "Postgraduate" "0" "1" "0" "0" "1" 19.9883546528851
77 "Male" "Postgraduate" "0" "1" "0" "0" "1" 20.7856366021474
78 "Male" "Postgraduate" "0" "1" "0" "0" "1" 21.585276062835
79 "Male" "Postgraduate" "0" "1" "0" "0" "1" 22.3830168092008
80 "Male" "Postgraduate" "0" "1" "0" "0" "1" 23.1741176666096
81 "Male" "Postgraduate" "0" "1" "0" "0" "1" 23.9533597541675
82 "Male" "Postgraduate" "0" "1" "0" "0" "1" 24.7150680182998
83 "Male" "Postgraduate" "0" "1" "0" "0" "1" 25.4531498016615
84 "Male" "Postgraduate" "0" "1" "0" "0" "1" 26.1611531338817
85 "Male" "Postgraduate" "0" "1" "0" "0" "1" 26.8323471720754
30 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.487598814562171
31 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.536837633932261
32 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.591026257323861
33 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.65065759774515
34 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.716272678920485
35 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.788465126933236
36 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.867866313404309
37 "Female" "Tertiary" "0" "1" "0" "0" "1" 0.955075645163535
38 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.0506925829058
39 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.15532656494897
40 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.2695890731758
41 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.39408398444595
42 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.52939608128548
43 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.67607762664288
44 "Female" "Tertiary" "0" "1" "0" "0" "1" 1.83463295010408
45 "Female" "Tertiary" "0" "1" "0" "0" "1" 2.00550104821251
46 "Female" "Tertiary" "0" "1" "0" "0" "1" 2.18903627003752
47 "Female" "Tertiary" "0" "1" "0" "0" "1" 2.38548724086841
48 "Female" "Tertiary" "0" "1" "0" "0" "1" 2.59497427110841
49 "Female" "Tertiary" "0" "1" "0" "0" "1" 2.81746560240342
50 "Female" "Tertiary" "0" "1" "0" "0" "1" 3.05275295602479
51 "Female" "Tertiary" "0" "1" "0" "0" "1" 3.30042696567682
52 "Female" "Tertiary" "0" "1" "0" "0" "1" 3.55999706857786
53 "Female" "Tertiary" "0" "1" "0" "0" "1" 3.83138660645448
54 "Female" "Tertiary" "0" "1" "0" "0" "1" 4.11464236950574
55 "Female" "Tertiary" "0" "1" "0" "0" "1" 4.40981619428564
56 "Female" "Tertiary" "0" "1" "0" "0" "1" 4.71697026526608
57 "Female" "Tertiary" "0" "1" "0" "0" "1" 5.03618236722243
58 "Female" "Tertiary" "0" "1" "0" "0" "1" 5.36755099414748
59 "Female" "Tertiary" "0" "1" "0" "0" "1" 5.71120022232672
60 "Female" "Tertiary" "0" "1" "0" "0" "1" 6.06728425745375
61 "Female" "Tertiary" "0" "1" "0" "0" "1" 6.43599156783175
62 "Female" "Tertiary" "0" "1" "0" "0" "1" 6.81754851742405
63 "Female" "Tertiary" "0" "1" "0" "0" "1" 7.21222241344433
64 "Female" "Tertiary" "0" "1" "0" "0" "1" 7.62032388303461
65 "Female" "Tertiary" "0" "1" "0" "0" "1" 8.04220849216113
66 "Female" "Tertiary" "0" "1" "0" "0" "1" 8.47827751705323
67 "Female" "Tertiary" "0" "1" "0" "0" "1" 8.92897777432703
68 "Female" "Tertiary" "0" "1" "0" "0" "1" 9.39480041052539
69 "Female" "Tertiary" "0" "1" "0" "0" "1" 9.87627854549903
70 "Female" "Tertiary" "0" "1" "0" "0" "1" 10.373983657395
71 "Female" "Tertiary" "0" "1" "0" "0" "1" 10.8885205908117
72 "Female" "Tertiary" "0" "1" "0" "0" "1" 11.4203225831977
73 "Female" "Tertiary" "0" "1" "0" "0" "1" 11.968974893369
74 "Female" "Tertiary" "0" "1" "0" "0" "1" 12.5336662421609
75 "Female" "Tertiary" "0" "1" "0" "0" "1" 13.1133436132198
76 "Female" "Tertiary" "0" "1" "0" "0" "1" 13.7066851908638
